rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,timestamp,uElev,uThrot,uThrot2,uAilL,uAilR,uRud,obctrl_status
1478609865495548293,,17928,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609865545539085,,17929,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609865595663331,,17930,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609865645602347,,17931,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609865695296216,,17932,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609865745332773,,17933,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609865795344053,,17934,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609865845259943,,17935,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609865895520519,,17936,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609865945508036,,17937,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609865995520954,,17938,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609866045507833,,17939,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609866095661518,,17940,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609866145654460,,17941,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609866195374043,,17942,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609866245397049,,17943,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609866295382816,,17944,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609866345190240,,17945,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609866395500717,,17946,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609866445651977,,17947,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609866495618769,,17948,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609866545553497,,17949,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609866595646042,,17950,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609866645570370,,17951,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609866695696029,,17952,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609866745678908,,17953,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609866795582010,,17954,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609866845493149,,17955,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609866895568869,,17956,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609866945701104,,17957,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609866995540403,,17958,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609867045496307,,17959,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609867095698718,,17960,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609867145599620,,17961,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609867195706466,,17962,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609867245659669,,17963,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609867295681262,,17964,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609867345666404,,17965,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609867395283622,,17966,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609867445355804,,17967,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609867495358484,,17968,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609867545620148,,17969,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609867595401683,,17970,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609867645481953,,17971,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609867695697003,,17972,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609867745752034,,17973,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609867795608047,,17974,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609867845519124,,17975,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609867895486365,,17976,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609867945243175,,17977,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609867995626942,,17978,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609868045377602,,17979,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609868095739569,,17980,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609868145376136,,17981,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609868195483495,,17982,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609868245625055,,17983,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609868295447029,,17984,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609868345466009,,17985,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609868395677584,,17986,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609868445368191,,17987,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609868495499725,,17988,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609868545475267,,17989,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609868595681841,,17990,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609868645658333,,17991,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609868695740403,,17992,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609868745626067,,17993,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609868795710874,,17994,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609868845571862,,17995,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609868895480664,,17996,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609868945192847,,17997,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609868995597753,,17998,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609869045655197,,17999,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609869095732605,,18000,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609869145642044,,18001,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609869195759228,,18002,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609869245748108,,18003,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609869295934731,,18004,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609869345343216,,18005,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609869395558779,,18006,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609869445345976,,18007,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609869495640566,,18008,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609869545674297,,18009,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609869595633138,,18010,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609869645693970,,18011,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609869695681275,,18012,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609869745620515,,18013,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609869795740112,,18014,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609869845551285,,18015,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609869895657469,,18016,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609869945652261,,18017,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609869995511874,,18018,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609870045532879,,18019,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609870095615200,,18020,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609870145562165,,18021,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609870195775627,,18022,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609870245236689,,18023,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609870295240744,,18024,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609870345188023,,18025,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609870395207191,,18026,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609870445304174,,18027,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609870495671466,,18028,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609870545617344,,18029,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609870595756516,,18030,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609870645711207,,18031,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609870695725250,,18032,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609870745721305,,18033,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609870795561955,,18034,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609870845547122,,18035,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609870895524463,,18036,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609870945351262,,18037,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609870995912674,,18038,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609871045402036,,18039,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609871095722690,,18040,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609871145462986,,18041,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609871195492929,,18042,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609871245644364,,18043,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609871295557829,,18044,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609871345418279,,18045,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609871395672018,,18046,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609871445562644,,18047,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609871495397881,,18048,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609871545331584,,18049,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609871595684100,,18050,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609871645658329,,18051,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609871695662634,,18052,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609871745668265,,18053,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609871795712296,,18054,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609871845655012,,18055,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609871895760007,,18056,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609871945623395,,18057,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609871995689665,,18058,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609872045659831,,18059,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609872095664874,,18060,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609872145478473,,18061,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609872195589781,,18062,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609872245668552,,18063,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609872295623517,,18064,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609872345472755,,18065,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609872395559075,,18066,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609872445651958,,18067,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609872495418880,,18068,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609872545192503,,18069,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609872595834179,,18070,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609872645251315,,18071,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609872695659221,,18072,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609872745420355,,18073,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609872795680406,,18074,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609872845572245,,18075,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609872895471584,,18076,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609872945245057,,18077,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609872995351390,,18078,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609873045337482,,18079,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609873095466754,,18080,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609873145328754,,18081,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609873195463951,,18082,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609873245361990,,18083,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609873295522225,,18084,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609873345712387,,18085,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609873396183432,,18086,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609873445520165,,18087,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609873495696839,,18088,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609873545796484,,18089,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609873595773676,,18090,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609873645361667,,18091,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609873695310558,,18092,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609873745450855,,18093,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609873795740457,,18094,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609873845271059,,18095,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609873895481483,,18096,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609873945387023,,18097,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609873995614773,,18098,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609874045389283,,18099,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609874095754750,,18100,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609874145612488,,18101,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609874195729909,,18102,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609874245644323,,18103,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609874295814222,,18104,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609874345560881,,18105,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609874395511771,,18106,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609874445382910,,18107,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609874495821217,,18108,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609874545511749,,18109,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609874595677584,,18110,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609874645536334,,18111,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609874695417923,,18112,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609874745536057,,18113,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609874795718643,,18114,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609874845430251,,18115,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609874895721128,,18116,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609874945457536,,18117,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609874995736426,,18118,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609875045304816,,18119,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609875095626682,,18120,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609875145441531,,18121,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609875195637267,,18122,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609875245623447,,18123,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609875295705567,,18124,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609875345615244,,18125,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609875395610636,,18126,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609875445493687,,18127,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609875495512755,,18128,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609875545682141,,18129,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609875595671195,,18130,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609875645344477,,18131,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609875695682893,,18132,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609875745492404,,18133,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609875795832721,,18134,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609875845501452,,18135,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609875895542333,,18136,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609875945593627,,18137,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609875995892017,,18138,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609876045565086,,18139,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609876095711409,,18140,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609876145557258,,18141,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609876195616390,,18142,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609876245289109,,18143,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609876295538660,,18144,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609876345562378,,18145,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609876395737702,,18146,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609876445435047,,18147,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609876495430151,,18148,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609876545312215,,18149,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609876595488101,,18150,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609876645226659,,18151,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609876695473973,,18152,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609876745558868,,18153,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609876795603987,,18154,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609876845675544,,18155,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609876895403152,,18156,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609876945166962,,18157,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609876995289846,,18158,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609877045315939,,18159,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609877095150501,,18160,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609877145254310,,18161,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609877195213388,,18162,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609877245240007,,18163,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609877295365528,,18164,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609877345582340,,18165,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609877395418052,,18166,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609877445490672,,18167,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609877495514378,,18168,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609877545273925,,18169,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609877595605141,,18170,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609877645391164,,18171,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609877695632352,,18172,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609877745563504,,18173,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609877795784492,,18174,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609877845253441,,18175,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609877895378476,,18176,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609877945331666,,18177,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609877995732810,,18178,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609878045749040,,18179,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609878095738470,,18180,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609878145657935,,18181,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609878195733167,,18182,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609878245351522,,18183,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609878295455480,,18184,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609878345315518,,18185,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609878395658047,,18186,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609878445636463,,18187,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609878495313645,,18188,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609878545655999,,18189,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609878595685180,,18190,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609878645726336,,18191,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609878695424119,,18192,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609878745441974,,18193,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609878795618960,,18194,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609878845512899,,18195,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609878895620732,,18196,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609878945673077,,18197,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609878995654143,,18198,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609879045663399,,18199,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609879095666329,,18200,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609879145691147,,18201,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609879195740716,,18202,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609879245600704,,18203,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609879295464579,,18204,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609879345518949,,18205,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609879395435926,,18206,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609879445609661,,18207,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609879495408022,,18208,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609879545537744,,18209,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609879595483160,,18210,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609879645487590,,18211,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609879695275425,,18212,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609879745533964,,18213,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609879795507005,,18214,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609879845591775,,18215,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609879895281470,,18216,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609879945515845,,18217,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609879995217590,,18218,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609880045303986,,18219,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609880095756731,,18220,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609880145376010,,18221,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609880195394141,,18222,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
1478609880245601815,,18223,,0,0,'',0,0.0,0.0,0.0,0.0,0.0,0.0,0
